Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,no_of_total_guests,no_of_total_days_stay
INN28363,2,0,1,3,Meal Plan 1,0,Room_Type 1,19,2018,11,14,Online,0,0,0,64.67,1,Not_Canceled,2,4
INN27668,2,0,1,2,Meal Plan 1,0,Room_Type 1,59,2018,7,1,Offline,0,0,0,85.0,0,Not_Canceled,2,3
INN25258,2,0,2,4,Meal Plan 1,0,Room_Type 4,123,2018,9,18,Online,0,0,0,114.69,1,Not_Canceled,2,6
INN16789,2,0,0,1,Meal Plan 1,0,Room_Type 1,110,2018,5,6,Online,0,0,0,135.9,0,Canceled,2,1
INN27248,2,0,0,1,Meal Plan 1,0,Room_Type 4,8,2018,9,17,Online,0,0,0,184.0,0,Not_Canceled,2,1
INN34301,2,0,0,3,Meal Plan 1,0,Room_Type 1,51,2018,11,9,Offline,0,0,0,75.0,0,Not_Canceled,2,3
INN22495,2,0,2,2,Meal Plan 1,0,Room_Type 1,104,2018,4,3,Online,0,0,0,82.45,1,Not_Canceled,2,4
INN16916,3,0,2,3,Meal Plan 2,0,Room_Type 4,86,2018,9,25,Offline,0,0,0,182.53,0,Not_Canceled,3,5
INN27648,2,0,2,5,Meal Plan 1,0,Room_Type 1,64,2018,9,1,Online,0,0,0,82.67,3,Not_Canceled,2,7
INN24367,2,0,2,1,Meal Plan 1,0,Room_Type 4,64,2018,8,27,Online,0,0,0,143.4,1,Canceled,2,3
INN19885,2,0,1,1,Meal Plan 1,0,Room_Type 4,37,2017,12,19,Online,0,0,0,97.0,1,Not_Canceled,2,2
INN22837,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Canceled,2,3
INN30061,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,2018,4,25,Online,0,0,0,119.17,0,Canceled,3,5
INN00595,1,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,3,13,Corporate,0,0,0,70.33,0,Not_Canceled,1,3
INN30418,2,0,1,5,Meal Plan 1,0,Room_Type 1,255,2018,9,12,Online,0,0,0,100.3,0,Canceled,2,6
INN01119,2,0,1,2,Meal Plan 1,0,Room_Type 4,133,2018,8,15,Online,0,0,0,113.6,0,Canceled,2,3
INN29105,2,0,0,3,Meal Plan 1,0,Room_Type 1,250,2018,10,20,Online,0,0,0,96.3,0,Canceled,2,3
INN17128,2,1,0,4,Meal Plan 2,0,Room_Type 1,81,2018,12,7,Online,0,0,0,152.55,1,Not_Canceled,3,4
INN02941,2,0,2,1,Meal Plan 1,0,Room_Type 1,193,2018,7,9,Online,0,0,0,70.44,1,Not_Canceled,2,3
INN09730,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled,2,3
INN22700,2,0,1,3,Meal Plan 1,0,Room_Type 1,184,2018,10,17,Online,0,0,0,90.9,2,Not_Canceled,2,4
INN35982,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,80.0,0,Not_Canceled,1,2
INN30946,3,0,0,4,Meal Plan 1,0,Room_Type 4,109,2018,8,24,Online,0,0,0,152.1,0,Canceled,3,4
INN09765,2,0,2,0,Meal Plan 1,1,Room_Type 1,223,2017,10,4,Online,0,0,0,89.25,2,Not_Canceled,2,2
INN25512,3,0,2,2,Meal Plan 1,0,Room_Type 4,113,2018,7,10,Online,0,0,0,134.3,2,Not_Canceled,3,4
INN06713,2,0,0,1,Meal Plan 1,0,Room_Type 5,3,2018,6,11,Online,0,0,0,128.8,0,Not_Canceled,2,1
INN15934,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,70.0,0,Not_Canceled,1,3
INN27559,2,0,0,1,Meal Plan 1,0,Room_Type 1,54,2018,11,24,Complementary,0,0,0,0.0,1,Not_Canceled,2,1
INN13684,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled,2,2
INN04079,2,0,2,4,Meal Plan 1,0,Room_Type 1,53,2018,2,27,Online,0,0,0,80.2,0,Not_Canceled,2,6
INN08602,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled,2,3
INN03341,1,0,2,8,Meal Plan 1,0,Room_Type 1,205,2018,7,5,Online,0,0,0,90.95,1,Canceled,1,10
INN15135,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,8,16,Online,0,0,0,168.5,2,Not_Canceled,2,2
INN27793,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,1,3
INN13389,1,0,1,3,Not Selected,0,Room_Type 1,6,2018,11,28,Online,0,0,0,49.59,0,Not_Canceled,1,4
INN01077,1,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,65.0,0,Not_Canceled,1,3
INN34977,2,0,1,0,Meal Plan 1,0,Room_Type 1,21,2018,3,7,Online,0,0,0,91.0,0,Canceled,2,1
INN00970,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,1,2
INN19787,2,0,1,0,Not Selected,0,Room_Type 1,150,2018,6,27,Online,0,0,0,85.5,1,Canceled,2,1
INN14467,2,1,0,1,Meal Plan 1,0,Room_Type 1,34,2018,7,29,Online,0,0,0,152.1,0,Not_Canceled,3,1
INN22780,2,0,2,5,Meal Plan 1,0,Room_Type 4,206,2018,8,13,Online,0,0,0,109.66,1,Canceled,2,7
INN08355,2,0,2,1,Meal Plan 1,0,Room_Type 1,16,2017,9,13,Online,0,0,0,105.0,2,Not_Canceled,2,3
INN30589,3,0,2,5,Meal Plan 1,0,Room_Type 1,170,2018,7,24,Online,0,0,0,95.13,2,Not_Canceled,3,7
INN07232,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Online,0,0,0,115.0,0,Canceled,1,2
INN27464,2,0,0,4,Meal Plan 1,0,Room_Type 1,41,2017,10,27,Online,0,0,0,74.88,0,Not_Canceled,2,4
INN21278,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,3,2,Offline,0,0,0,67.0,0,Not_Canceled,2,2
INN17243,1,0,2,1,Meal Plan 1,0,Room_Type 1,16,2018,10,2,Corporate,0,0,0,95.0,0,Not_Canceled,1,3
INN24843,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled,1,4
INN34001,2,0,2,2,Meal Plan 2,0,Room_Type 1,224,2018,10,29,Online,0,0,0,121.13,2,Canceled,2,4
INN05098,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Online,0,0,0,120.0,0,Canceled,2,2
INN01819,2,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,86.0,0,Not_Canceled,2,2
INN22286,1,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,81.0,0,Not_Canceled,1,1
INN00620,2,0,2,1,Meal Plan 1,0,Room_Type 1,107,2018,5,29,Online,0,0,0,80.75,1,Canceled,2,3
INN22587,3,0,0,4,Meal Plan 2,0,Room_Type 4,200,2018,8,24,Online,0,0,0,187.5,1,Canceled,3,4
INN13976,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,1,3
INN20388,2,0,1,3,Meal Plan 1,0,Room_Type 4,81,2018,3,24,Online,0,0,0,99.45,1,Canceled,2,4
INN32016,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled,2,3
INN11954,3,0,0,4,Meal Plan 1,0,Room_Type 4,30,2018,3,2,Online,0,0,0,117.3,1,Not_Canceled,3,4
INN11612,2,0,2,3,Meal Plan 1,0,Room_Type 1,41,2018,2,5,Online,0,0,0,79.43,0,Not_Canceled,2,5
INN12254,1,0,1,3,Meal Plan 1,0,Room_Type 1,99,2018,10,24,Online,0,0,0,92.48,0,Canceled,1,4
INN10650,2,0,2,1,Not Selected,0,Room_Type 1,49,2018,2,20,Online,0,0,0,67.5,0,Canceled,2,3
INN22223,2,0,0,5,Meal Plan 1,0,Room_Type 4,140,2018,8,9,Offline,0,0,0,82.45,0,Not_Canceled,2,5
INN02641,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,112.2,0,Not_Canceled,2,2
INN12005,1,0,0,3,Not Selected,0,Room_Type 1,110,2018,11,2,Online,0,0,0,85.87,1,Not_Canceled,1,3
INN06184,2,1,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,Online,0,0,0,150.0,1,Canceled,3,1
INN34433,2,0,1,2,Meal Plan 1,0,Room_Type 4,105,2018,8,26,Online,0,0,0,131.4,0,Canceled,2,3
INN21043,2,0,0,2,Not Selected,0,Room_Type 1,76,2018,11,11,Online,0,0,0,79.2,1,Not_Canceled,2,2
INN27907,2,2,2,3,Meal Plan 1,0,Room_Type 2,188,2018,8,25,Online,0,0,0,84.82,1,Not_Canceled,4,5
INN21500,1,0,2,0,Meal Plan 1,0,Room_Type 1,95,2018,11,20,Online,0,0,0,90.0,2,Canceled,1,2
INN06153,2,0,2,5,Meal Plan 1,0,Room_Type 1,41,2018,8,20,Online,0,0,0,135.9,0,Canceled,2,7
INN28003,2,0,2,3,Meal Plan 1,0,Room_Type 1,28,2017,9,19,Online,0,0,0,116.56,2,Not_Canceled,2,5
INN06984,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2018,3,20,Online,0,0,0,124.2,0,Not_Canceled,2,5
INN16204,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled,2,2
INN13979,2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,8,18,Online,0,0,0,135.9,2,Not_Canceled,2,3
INN34111,2,0,1,3,Not Selected,0,Room_Type 1,104,2018,4,18,Online,0,0,0,72.25,1,Canceled,2,4
INN11920,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled,2,2
INN10132,2,0,2,4,Meal Plan 1,0,Room_Type 1,56,2018,3,19,Online,0,0,0,93.5,0,Canceled,2,6
INN22923,2,0,0,2,Meal Plan 1,0,Room_Type 4,56,2018,5,13,Online,0,0,0,140.4,1,Not_Canceled,2,2
INN14970,2,0,2,0,Meal Plan 1,0,Room_Type 1,18,2018,11,6,Online,0,0,0,155.0,2,Not_Canceled,2,2
INN20493,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Online,0,0,0,133.0,0,Not_Canceled,2,1
INN30699,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled,1,3
INN21693,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled,2,1
INN03464,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Online,0,0,0,110.0,0,Canceled,2,3
INN26679,2,0,1,3,Meal Plan 1,0,Room_Type 1,67,2018,8,4,Online,0,0,0,135.9,1,Not_Canceled,2,4
INN28394,2,0,1,4,Meal Plan 1,0,Room_Type 1,228,2018,8,31,Online,0,0,0,90.95,1,Not_Canceled,2,5
INN00969,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Online,0,0,0,75.0,0,Canceled,2,1
INN28737,3,0,2,5,Meal Plan 1,0,Room_Type 4,142,2018,6,28,Online,0,0,0,122.84,1,Not_Canceled,3,7
INN30816,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120.0,0,Canceled,1,2
INN34277,2,0,0,2,Meal Plan 1,0,Room_Type 4,37,2017,10,22,Online,0,0,0,105.3,2,Not_Canceled,2,2
INN02947,2,0,3,5,Meal Plan 1,0,Room_Type 6,155,2018,5,22,Online,0,0,0,177.35,0,Canceled,2,8
INN09164,2,0,2,2,Meal Plan 1,0,Room_Type 1,87,2018,3,20,Online,0,0,0,56.94,1,Not_Canceled,2,4
INN12101,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,22,Online,0,0,0,106.67,0,Not_Canceled,2,3
INN30921,2,0,1,4,Meal Plan 1,0,Room_Type 1,111,2017,8,3,Online,0,0,0,76.5,0,Not_Canceled,2,5
INN26823,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,5,20,Offline,0,0,0,140.0,0,Not_Canceled,2,2
INN26219,2,0,0,2,Not Selected,0,Room_Type 1,80,2018,11,18,Online,0,0,0,63.36,0,Canceled,2,2
INN16516,2,0,1,2,Meal Plan 1,0,Room_Type 1,94,2018,10,7,Online,0,0,0,118.8,0,Canceled,2,3
INN29436,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled,1,1
INN00608,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2018,7,14,Offline,0,0,0,85.0,0,Not_Canceled,2,3
INN33535,2,0,2,4,Meal Plan 2,0,Room_Type 4,100,2018,5,15,Online,0,0,0,164.9,1,Not_Canceled,2,6
INN24712,3,0,0,1,Not Selected,0,Room_Type 1,19,2018,3,3,Online,0,0,0,115.0,0,Canceled,3,1
INN17222,3,0,1,3,Meal Plan 1,0,Room_Type 1,26,2018,3,7,Offline,0,0,0,118.0,1,Not_Canceled,3,4
INN24718,2,0,1,2,Meal Plan 2,0,Room_Type 1,106,2018,11,4,Online,0,0,0,124.2,0,Canceled,2,3
INN11340,2,0,1,2,Meal Plan 1,0,Room_Type 4,20,2018,1,29,Online,0,0,0,99.0,1,Not_Canceled,2,3
INN11163,2,0,1,1,Meal Plan 1,0,Room_Type 1,93,2018,6,20,Online,0,0,0,126.9,1,Not_Canceled,2,2
INN12715,2,1,2,5,Meal Plan 1,0,Room_Type 1,132,2018,7,2,Online,0,0,0,114.75,2,Canceled,3,7
INN24076,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,12,Online,0,0,0,69.6,0,Not_Canceled,2,2
INN25365,2,0,0,1,Meal Plan 1,1,Room_Type 1,8,2018,1,27,Online,0,0,0,102.0,1,Not_Canceled,2,1
INN21720,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled,2,3
INN35118,2,1,2,1,Meal Plan 1,0,Room_Type 1,37,2018,6,26,Online,0,0,0,115.32,0,Canceled,3,3
INN01413,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,2018,2,25,Online,0,0,0,80.3,1,Not_Canceled,2,3
INN19245,2,0,0,2,Not Selected,0,Room_Type 1,39,2018,2,19,Online,0,0,0,75.8,1,Not_Canceled,2,2
INN35646,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,5,31,Online,0,0,0,131.0,2,Not_Canceled,2,1
INN03706,2,0,2,3,Meal Plan 1,0,Room_Type 1,92,2017,7,9,Online,0,0,0,58.9,1,Not_Canceled,2,5
INN04807,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,60.0,0,Not_Canceled,1,3
INN14923,2,0,1,0,Meal Plan 1,0,Room_Type 5,3,2018,10,9,Online,0,0,0,195.0,2,Not_Canceled,2,1
INN03021,1,0,2,0,Meal Plan 2,0,Room_Type 1,200,2018,10,23,Offline,0,0,0,90.0,0,Not_Canceled,1,2
INN30660,1,0,1,2,Not Selected,0,Room_Type 1,6,2018,5,9,Offline,0,0,0,85.0,0,Not_Canceled,1,3
INN10827,1,0,0,3,Meal Plan 1,0,Room_Type 1,7,2018,5,5,Offline,0,0,0,112.0,0,Not_Canceled,1,3
INN35585,2,0,1,3,Meal Plan 1,1,Room_Type 1,350,2018,12,26,Online,0,0,0,91.95,2,Canceled,2,4
INN14418,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,12,18,Online,0,0,0,88.0,1,Not_Canceled,1,1
INN24012,2,0,2,7,Meal Plan 1,0,Room_Type 4,82,2018,9,13,Online,0,0,0,149.4,3,Not_Canceled,2,9
INN29016,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2,2
INN32683,2,0,2,1,Not Selected,0,Room_Type 1,183,2018,10,29,Online,0,0,0,80.1,2,Canceled,2,3
INN18487,2,0,0,1,Meal Plan 1,0,Room_Type 1,258,2018,9,29,Online,0,0,0,106.2,1,Canceled,2,1
INN00251,3,0,2,1,Meal Plan 1,0,Room_Type 4,152,2018,8,13,Online,0,0,0,146.7,1,Canceled,3,3
INN27527,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,5,21,Online,0,0,0,126.9,1,Not_Canceled,2,1
INN33152,2,1,0,2,Meal Plan 1,0,Room_Type 2,38,2018,3,4,Offline,0,0,0,97.1,1,Not_Canceled,3,2
INN21734,2,0,2,2,Meal Plan 1,0,Room_Type 1,14,2017,12,27,Online,0,0,0,107.0,0,Not_Canceled,2,4
INN15397,2,0,1,1,Not Selected,0,Room_Type 1,1,2018,8,1,Online,0,0,0,71.65,0,Not_Canceled,2,2
INN28005,3,0,1,4,Meal Plan 1,1,Room_Type 4,145,2018,8,8,Online,0,0,0,148.1,2,Not_Canceled,3,5
INN03271,2,0,0,1,Meal Plan 1,0,Room_Type 4,15,2018,9,28,Online,0,0,0,164.0,0,Not_Canceled,2,1
INN08710,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,17,Online,0,0,0,138.0,0,Not_Canceled,2,1
INN07794,2,0,1,2,Meal Plan 1,0,Room_Type 4,31,2018,3,11,Online,0,0,0,95.4,0,Canceled,2,3
INN31768,2,0,1,0,Meal Plan 1,0,Room_Type 1,25,2017,12,14,Offline,0,0,0,70.0,0,Not_Canceled,2,1
INN31852,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2017,9,3,Online,0,0,0,117.67,2,Not_Canceled,2,3
INN07849,2,0,0,2,Meal Plan 1,0,Room_Type 2,38,2018,3,4,Offline,0,0,0,73.1,0,Not_Canceled,2,2
INN00999,2,0,2,3,Not Selected,0,Room_Type 1,57,2017,9,19,Online,0,0,0,66.53,1,Not_Canceled,2,5
INN32165,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,2,1
INN07878,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled,2,4
INN04112,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70.0,0,Canceled,2,3
INN12919,2,0,1,3,Meal Plan 1,0,Room_Type 1,86,2018,3,31,Online,0,0,0,82.45,1,Not_Canceled,2,4
INN15479,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,6,9,Online,0,0,0,97.71,0,Canceled,2,3
INN16558,2,0,2,4,Not Selected,0,Room_Type 1,160,2018,11,13,Online,0,0,0,76.27,0,Canceled,2,6
INN07829,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75.0,0,Canceled,2,4
INN15140,2,0,2,4,Meal Plan 1,0,Room_Type 1,165,2018,7,6,Online,0,0,0,108.04,0,Canceled,2,6
INN23433,2,0,2,4,Meal Plan 1,0,Room_Type 1,53,2018,11,13,Online,0,0,0,88.4,1,Not_Canceled,2,6
INN23439,1,0,0,4,Meal Plan 1,0,Room_Type 1,0,2018,7,6,Online,0,0,0,147.5,1,Not_Canceled,1,4
INN27046,1,0,2,6,Meal Plan 1,0,Room_Type 1,13,2018,2,4,Online,0,0,0,85.0,0,Canceled,1,8
INN09560,2,0,2,2,Meal Plan 2,0,Room_Type 1,160,2018,10,29,Online,0,0,0,125.1,2,Canceled,2,4
INN16945,2,0,1,2,Not Selected,0,Room_Type 1,113,2018,10,24,Online,0,0,0,89.4,0,Canceled,2,3
INN21073,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52.0,2,Not_Canceled,2,3
INN19802,2,0,1,3,Meal Plan 1,0,Room_Type 1,184,2018,10,17,Online,0,0,0,96.3,2,Not_Canceled,2,4
INN05005,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled,2,4
INN06544,2,0,1,1,Meal Plan 1,0,Room_Type 4,26,2018,10,29,Online,0,0,0,145.0,1,Not_Canceled,2,2
INN09386,2,0,0,5,Meal Plan 1,0,Room_Type 1,4,2017,8,11,Online,0,0,0,90.0,2,Not_Canceled,2,5
INN25386,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2,2
INN30973,3,0,2,3,Meal Plan 1,0,Room_Type 1,65,2018,3,20,Offline,0,0,0,124.0,1,Not_Canceled,3,5
INN27141,2,1,0,3,Meal Plan 1,0,Room_Type 1,27,2018,10,20,Offline,0,0,0,85.0,1,Not_Canceled,3,3
INN22256,2,0,0,3,Meal Plan 1,0,Room_Type 1,38,2017,10,6,Online,0,0,0,94.5,1,Not_Canceled,2,3
INN06514,1,0,0,1,Meal Plan 1,0,Room_Type 1,101,2017,12,8,Online,0,0,0,63.75,1,Canceled,1,1
INN21288,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,6,22,Online,0,0,0,126.9,0,Canceled,2,1
INN05887,2,1,0,1,Meal Plan 1,0,Room_Type 1,6,2018,9,15,Online,0,0,0,187.0,2,Not_Canceled,3,1
INN28484,2,0,1,3,Meal Plan 1,0,Room_Type 4,103,2018,5,5,Online,0,0,0,95.88,1,Not_Canceled,2,4
INN14108,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,17,Online,0,0,0,140.0,1,Not_Canceled,2,1
INN36077,3,0,1,2,Meal Plan 1,0,Room_Type 4,59,2018,7,25,Online,0,0,0,137.7,0,Canceled,3,3
INN08648,2,0,0,2,Not Selected,0,Room_Type 1,26,2018,8,31,Online,0,0,0,110.0,1,Not_Canceled,2,2
INN30346,2,0,0,3,Meal Plan 1,0,Room_Type 1,101,2018,5,5,Online,0,0,0,126.9,1,Not_Canceled,2,3
INN33200,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled,2,2
INN02064,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,6,11,Offline,0,0,0,95.0,0,Not_Canceled,2,3
INN35536,2,0,0,3,Meal Plan 1,0,Room_Type 1,69,2018,12,1,Offline,0,0,0,75.0,1,Not_Canceled,2,3
INN11881,2,0,1,4,Meal Plan 1,0,Room_Type 4,49,2017,11,9,Offline,0,0,0,60.0,0,Not_Canceled,2,5
INN04677,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled,1,3
INN34253,1,0,2,3,Meal Plan 1,0,Room_Type 1,33,2018,4,17,Online,0,0,0,98.1,0,Canceled,1,5
INN08669,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled,2,5
INN35586,2,0,0,2,Meal Plan 1,0,Room_Type 1,118,2018,5,26,Offline,0,0,0,80.75,0,Not_Canceled,2,2
INN34307,2,2,0,3,Meal Plan 2,0,Room_Type 6,43,2018,12,29,Online,0,0,0,349.63,1,Not_Canceled,4,3
INN27597,2,0,1,4,Not Selected,0,Room_Type 1,6,2018,6,15,Offline,0,0,0,72.25,0,Not_Canceled,2,5
INN10445,2,0,1,5,Meal Plan 1,0,Room_Type 1,32,2017,9,15,Offline,0,0,0,60.83,0,Not_Canceled,2,6
INN09264,1,1,0,3,Meal Plan 1,0,Room_Type 1,108,2018,5,4,Online,0,0,0,92.4,0,Not_Canceled,2,3
INN04842,2,0,0,2,Meal Plan 1,0,Room_Type 4,61,2018,12,2,Online,0,0,0,102.6,2,Not_Canceled,2,2
INN19910,2,2,0,4,Meal Plan 2,0,Room_Type 6,58,2018,3,30,Online,0,0,0,202.3,2,Canceled,4,4
INN16121,2,0,2,4,Meal Plan 1,0,Room_Type 1,68,2018,3,23,Offline,0,0,0,61.5,0,Not_Canceled,2,6
INN28692,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,2,3
INN34228,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2017,10,1,Online,0,0,0,117.0,2,Not_Canceled,2,2
INN07343,2,0,1,0,Meal Plan 1,0,Room_Type 1,125,2017,7,26,Online,0,0,0,85.5,0,Canceled,2,1
INN17604,1,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,5,2,Online,0,0,0,120.0,0,Not_Canceled,1,3
INN24970,2,0,0,5,Meal Plan 1,0,Room_Type 1,79,2018,4,12,Online,0,0,0,90.95,1,Not_Canceled,2,5
INN18161,1,0,6,12,Not Selected,0,Room_Type 1,102,2018,8,28,Online,0,0,0,111.7,0,Canceled,1,18
INN25593,1,0,2,7,Meal Plan 1,0,Room_Type 1,215,2018,7,29,Online,0,0,0,90.95,1,Not_Canceled,1,9
INN19784,2,0,2,2,Meal Plan 1,0,Room_Type 7,54,2018,10,28,Online,0,0,0,191.2,1,Not_Canceled,2,4
INN05554,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Online,0,0,0,120.0,1,Canceled,1,2
INN16770,3,0,1,5,Meal Plan 1,0,Room_Type 4,169,2018,7,25,Online,0,0,0,130.05,0,Canceled,3,6
INN04233,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,2,19,Offline,0,0,0,71.1,0,Not_Canceled,2,1
INN21987,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79.0,0,Not_Canceled,1,1
INN06793,2,0,2,2,Meal Plan 1,0,Room_Type 4,40,2018,10,15,Online,0,0,0,148.28,2,Not_Canceled,2,4
INN11011,2,0,1,5,Meal Plan 1,0,Room_Type 1,70,2018,7,11,Offline,0,0,0,85.0,1,Not_Canceled,2,6
INN32245,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2018,12,18,Online,0,0,0,68.07,0,Not_Canceled,2,4
INN17764,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,70.0,0,Not_Canceled,1,5
INN30125,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2017,8,8,Online,0,0,0,88.0,0,Not_Canceled,2,5
INN19944,2,0,1,3,Meal Plan 1,0,Room_Type 4,12,2018,12,26,Online,0,0,0,91.63,0,Not_Canceled,2,4
INN14651,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,11,2,Online,0,0,0,130.0,2,Not_Canceled,2,3
INN00253,2,0,0,4,Not Selected,0,Room_Type 1,177,2018,7,26,Online,0,0,0,80.75,1,Canceled,2,4
INN23637,2,0,0,3,Meal Plan 1,0,Room_Type 4,17,2017,10,15,Online,0,0,0,104.11,1,Not_Canceled,2,3
INN19229,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,7,27,Online,0,0,0,154.0,0,Not_Canceled,2,2
INN04063,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,7,5,Online,0,0,0,149.0,1,Not_Canceled,2,2
INN11622,2,1,0,3,Meal Plan 1,0,Room_Type 1,172,2018,10,4,Online,0,0,0,108.9,0,Canceled,3,3
